1,135633
2,64187
3,37252
4,24416
5,17157
6,12674
7,9776
8,7621
9,6054
10,4834
11,3875
12,3252
13,2627
14,2220
15,2042
16,1556
17,1425
18,1215
19,1008
20,947
21,780
22,678
23,637
24,544
25,500
26,441
27,410
28,371
29,336
30,295
31,305
32,247
33,222
34,210
35,177
36,167
37,164
38,134
39,126
40,112
41,98
42,91
43,87
44,78
45,89
46,80
47,56
48,63
49,54
50,57
51,52
52,44
53,58
54,36
55,39
56,25
57,22
58,27
59,32
60,29
61,30
62,27
63,27
64,19
65,21
66,24
67,15
68,17
69,15
70,14
71,14
72,19
73,13
74,19
75,9
76,14
77,11
78,12
79,9
80,10
81,11
82,5
83,11
84,10
85,12
86,9
87,9
88,9
90,7
91,11
92,4
93,5
94,4
95,8
96,2
97,1
98,7
99,4
100,6
101,4
102,4
103,5
104,1
105,2
106,5
107,5
108,4
109,3
110,2
111,1
112,1
113,3
114,3
115,6
116,2
117,1
118,5
119,2
121,3
122,3
123,3
124,2
125,3
127,2
128,2
129,3
130,2
131,4
132,2
133,6
134,2
135,2
136,2
137,1
138,4
140,1
141,3
142,3
143,4
144,2
145,4
146,2
147,3
148,3
149,2
150,2
151,1
152,7
153,3
154,1
155,2
156,1
161,1
163,3
165,2
167,1
168,2
170,2
171,1
172,1
174,2
176,2
178,1
179,1
181,1
186,1
188,1
189,2
190,1
191,1
192,1
193,1
198,1
199,1
200,1
202,1
204,1
207,1
208,1
212,1
215,2
216,1
217,1
218,1
220,1
221,2
222,1
223,1
229,1
231,1
235,1
237,1
239,2
241,1
243,2
247,2
256,1
259,1
269,1
271,1
276,1
284,1
291,1
304,1
307,1
314,1
323,1
324,1
327,2
328,1
330,1
335,2
341,1
348,1
349,1
351,1
353,1
358,1
370,1
375,2
376,1
378,1
380,1
386,1
389,1
396,1
397,1
399,1
400,1
408,1
413,1
424,1
457,1
463,1
475,1
496,1
515,2
545,1
546,1
562,1
565,1
566,1
567,1
583,1
584,1
593,1
607,1
619,1
639,1
648,1
662,1
671,1
690,1
705,1
709,1
743,1
960,1
1000,1
1093,1
1174,1
1246,1
1304,1
1461,1
1471,1
1836,1
1844,1
2314,1
3302,1
5085,1
6079,1
