0,1643
1,781393
2,265290
3,86825
4,50647
5,31131
6,22709
7,17653
8,14082
9,12121
10,10413
11,8075
12,6792
13,6049
14,5715
15,4578
16,4741
17,3683
18,3514
19,3712
20,3019
21,2735
22,2432
23,2080
24,2110
25,1796
26,1795
27,1574
28,1444
29,1293
30,1442
31,1265
32,1141
33,1153
34,1132
35,1251
36,1123
37,1000
38,1101
39,1029
40,936
41,914
42,903
43,767
44,785
45,770
46,743
47,744
48,641
49,677
50,752
51,689
52,599
53,601
54,676
55,632
56,556
57,598
58,558
59,578
60,472
61,557
62,532
63,501
64,559
65,473
66,506
67,470
68,476
69,419
70,390
71,441
72,425
73,473
74,427
75,516
76,405
77,409
78,423
79,442
80,416
81,388
82,431
83,357
84,393
85,358
86,359
87,348
88,324
89,315
90,333
91,312
92,337
93,308
94,279
95,300
96,304
97,281
98,302
99,275
100,264
101,259
102,249
103,249
104,300
105,283
106,305
107,259
108,311
109,257
110,255
111,272
112,263
113,248
114,231
115,244
116,234
117,244
118,235
119,240
120,258
121,235
122,240
123,211
124,227
125,234
126,246
127,204
128,221
129,205
130,239
131,252
132,211
133,228
134,197
135,216
136,224
137,190
138,188
139,205
140,209
141,189
142,183
143,200
144,214
145,227
146,198
147,177
148,199
149,197
150,202
151,169
152,165
153,149
154,165
155,163
156,144
157,150
158,156
159,191
160,167
161,186
162,163
163,153
164,193
165,174
166,163
167,161
168,176
169,145
170,156
171,165
172,171
173,138
174,131
175,140
176,154
177,157
178,153
179,170
180,146
181,133
182,131
183,141
184,144
185,137
186,155
187,133
188,123
189,139
190,178
191,150
192,154
193,125
194,130
195,142
196,128
197,147
198,126
199,124
200,135
201,134
202,121
203,111
204,130
205,113
206,128
207,121
208,128
209,125
210,113
211,117
212,113
213,133
214,102
215,107
216,118
217,115
218,112
219,105
220,98
221,108
222,135
223,122
224,105
225,111
226,90
227,109
228,114
229,120
230,125
231,115
232,95
233,123
234,116
235,104
236,99
237,108
238,95
239,111
240,113
241,90
242,113
243,92
244,102
245,71
246,89
247,84
248,93
249,99
250,98
251,97
252,96
253,97
254,103
255,80
256,91
257,90
258,100
259,86
260,92
261,82
262,115
263,90
264,88
265,110
266,93
267,84
268,108
269,99
270,101
271,84
272,94
273,94
274,110
275,95
276,88
277,81
278,89
279,120
280,74
281,77
282,70
283,113
284,128
285,87
286,82
287,92
288,110
289,69
290,89
291,90
292,92
293,91
294,86
295,84
296,92
297,78
298,86
299,76
300,93
301,80
302,76
303,98
304,80
305,69
306,68
307,85
308,92
309,77
310,52
311,88
312,86
313,86
314,75
315,68
316,99
317,81
318,72
319,80
320,69
321,86
322,69
323,62
324,80
325,76
326,78
327,75
328,81
329,90
330,76
331,86
332,66
333,74
334,68
335,72
336,102
337,89
338,82
339,85
340,81
341,78
342,97
343,76
344,114
345,92
346,80
347,85
348,84
349,92
350,54
351,84
352,72
353,65
354,76
355,47
356,56
357,84
358,87
359,72
360,78
361,80
362,66
363,69
364,59
365,61
366,69
367,60
368,71
369,65
370,63
371,80
372,61
373,71
374,67
375,69
376,65
377,59
378,53
379,69
380,72
381,59
382,84
383,74
384,60
385,52
386,55
387,69
388,60
389,54
390,69
391,66
392,86
393,61
394,64
395,62
396,70
397,63
398,54
399,59
400,52
401,60
402,58
403,69
404,58
405,56
406,54
407,61
408,71
409,70
410,69
411,59
412,72
413,57
414,61
415,66
416,44
417,68
418,70
419,54
420,50
421,60
422,51
423,50
424,72
425,67
426,44
427,56
428,63
429,56
430,54
431,68
432,82
433,46
434,54
435,62
436,63
437,62
438,56
439,66
440,50
441,64
442,55
443,50
444,54
445,45
446,56
447,60
448,74
449,57
450,52
451,54
452,51
453,58
454,53
455,51
456,70
457,64
458,69
459,56
460,42
461,58
462,44
463,61
464,51
465,55
