0,3580
1,1605
2,1341
3,1130
4,1033
5,899
6,883
7,836
8,719
9,749
10,683
11,613
12,614
13,650
14,584
15,531
16,556
17,541
18,518
19,511
20,488
21,442
22,444
23,406
24,445
25,456
26,453
27,410
28,430
29,409
30,418
31,376
32,359
33,368
34,362
35,330
36,348
37,331
38,325
39,356
40,323
41,334
42,313
43,311
44,298
45,306
46,332
47,353
48,311
49,320
50,310
51,290
52,278
53,291
54,264
55,275
56,307
57,271
58,281
59,267
60,274
61,272
62,239
63,245
64,277
65,249
66,277
67,236
68,243
69,243
70,260
71,226
72,244
73,246
74,233
75,250
76,225
77,242
78,231
79,240
80,229
81,240
82,215
83,255
84,232
85,217
86,257
87,233
88,252
89,245
90,219
91,237
92,215
93,245
94,213
95,229
96,231
97,232
98,235
99,207
100,226
101,235
102,211
103,228
104,197
105,222
106,202
107,233
108,200
109,214
110,220
111,213
112,220
113,197
114,196
115,195
116,234
117,194
118,200
119,196
120,201
121,221
122,199
123,201
124,211
125,189
126,185
127,221
128,199
129,171
130,199
131,186
132,216
133,169
134,195
135,187
136,185
137,190
138,177
139,188
140,161
141,179
142,168
143,187
144,214
145,195
146,192
147,169
148,162
149,208
150,190
151,166
152,192
153,174
154,158
155,153
156,152
157,166
158,165
159,169
160,193
161,187
162,195
163,191
164,167
165,161
166,180
167,151
168,174
169,171
170,172
171,143
172,172
173,158
174,176
175,162
176,167
177,177
178,162
179,159
180,151
181,160
182,155
183,150
184,172
185,183
186,159
187,165
188,147
189,155
190,143
191,157
192,153
193,159
194,157
195,163
196,151
197,156
198,130
199,153
200,149
201,136
202,148
203,166
204,145
205,155
206,163
207,162
208,165
209,165
210,139
211,167
212,152
213,150
214,126
215,168
216,132
217,148
218,146
219,139
220,150
221,149
222,151
223,133
224,143
225,143
226,146
227,157
228,160
229,131
230,134
231,161
232,133
233,149
234,148
235,141
236,146
237,145
238,144
239,142
240,137
241,129
242,139
243,133
244,141
245,137
246,152
247,134
248,134
249,123
250,122
251,138
252,129
253,129
254,152
255,126
256,117
257,131
258,125
259,123
260,124
261,135
262,136
263,133
264,115
265,134
266,130
267,136
268,134
269,120
270,139
271,109
272,135
273,108
274,135
275,118
276,131
277,137
278,125
279,124
280,129
281,149
282,128
283,112
284,138
285,116
286,123
287,118
288,129
289,113
290,129
291,123
292,123
293,120
294,112
295,143
296,133
297,118
298,130
299,128
300,116
301,123
302,123
303,128
304,130
305,119
306,116
307,99
308,119
309,121
310,131
311,125
312,103
313,119
314,132
315,130
316,114
317,113
318,101
319,105
320,130
321,126
322,122
323,122
324,120
325,113
326,116
327,111
328,113
329,129
330,112
331,139
332,110
333,110
334,94
335,107
336,116
337,113
338,121
339,99
340,127
341,125
342,113
343,96
344,122
345,114
346,111
347,108
348,97
349,117
350,128
351,122
352,114
353,95
354,108
355,109
356,105
357,93
358,102
359,98
360,103
361,111
362,104
363,93
364,86
365,106
366,102
367,113
368,102
369,112
370,112
371,117
372,102
373,109
374,89
375,118
376,98
377,120
378,99
379,121
380,101
381,115
382,118
383,89
384,118
385,99
386,94
387,120
388,92
389,107
390,101
391,111
392,111
393,83
394,102
395,95
396,115
397,109
398,101
399,109
400,103
401,92
402,109
403,94
404,114
405,87
406,106
407,98
408,97
409,106
410,101
411,95
412,93
413,95
414,105
415,96
416,88
417,110
418,93
419,77
420,117
421,78
422,108
423,101
424,97
425,82
426,108
427,98
428,88
429,104
430,105
431,93
432,99
433,88
434,96
435,88
436,78
437,97
438,96
439,111
440,105
441,93
442,90
443,99
444,99
445,95
446,77
447,79
448,107
449,114
450,101
451,75
452,83
453,100
454,87
455,90
456,92
457,102
458,89
459,93
460,103
461,92
462,75
463,85
464,90
465,85
466,79
467,108
468,91
469,100
470,79
471,74
472,103
473,86
474,87
475,86
476,88
477,112
478,83
479,92
480,86
481,91
482,90
483,86
484,64
485,88
486,84
487,91
488,83
489,81
490,77
491,80
492,90
493,83
494,82
495,89
496,95
497,70
498,69
499,87
500,100
501,72
502,81
503,85
504,94
505,84
506,110
507,94
508,78
509,97
510,94
511,86
512,91
513,88
514,76
515,78
516,84
517,73
518,77
519,93
520,74
521,82
522,76
523,76
524,78
525,89
526,86
527,91
528,79
529,84
530,78
531,80
532,92
533,76
534,83
535,77
536,102
537,83
538,72
539,80
540,82
541,85
542,80
543,72
544,76
545,80
546,81
547,74
548,85
549,77
550,68
551,74
552,94
553,80
554,95
555,80
556,71
557,77
558,76
559,68
560,62
561,84
562,89
563,89
564,81
565,66
566,69
567,85
568,81
569,77
570,74
571,68
572,81
573,67
574,71
575,79
576,74
577,80
578,71
579,80
580,84
581,92
582,89
583,89
584,67
585,56
586,68
587,76
588,84
589,74
590,86
591,73
592,69
593,67
594,71
595,87
596,75
597,64
598,69
599,83
600,86
601,82
602,73
603,80
604,59
605,79
606,75
607,63
608,76
609,70
610,67
611,84
612,72
613,85
614,81
615,75
616,80
617,66
618,59
619,59
620,70
621,83
622,82
623,58
624,77
625,66
626,69
627,69
628,69
629,60
630,71
631,56
632,64
633,73
634,66
635,72
636,66
637,67
638,84
639,60
640,63
641,75
642,65
643,71
644,63
645,56
646,65
647,80
648,66
649,76
650,64
651,61
652,68
653,73
654,60
655,64
656,58
657,80
658,68
659,63
660,72
661,69
662,65
663,70
664,59
665,69
666,62
667,72
668,55
669,62
670,68
671,68
672,79
673,69
674,83
675,72
676,66
677,72
678,70
679,52
680,69
681,65
682,64
683,71
684,62
685,72
686,63
687,76
688,64
689,60
690,61
691,65
692,68
693,51
694,65
695,65
696,63
697,57
698,70
699,73
700,60
701,56
702,67
703,54
704,70
705,66
706,75
707,56
708,62
709,49
710,88
711,70
712,57
713,81
714,66
715,66
716,62
717,75
718,64
719,63
720,59
721,68
722,66
723,56
724,58
725,68
726,69
727,56
728,69
729,73
730,76
731,64
732,68
733,60
734,71
735,60
736,45
737,63
738,62
739,48
740,57
741,67
742,58
743,71
744,62
745,57
746,58
747,68
748,57
749,71
750,54
751,65
752,69
753,69
754,62
755,69
756,65
757,65
758,87
759,62
760,64
761,60
762,67
763,64
764,65
765,78
766,58
767,52
768,51
769,55
770,74
771,55
772,72
773,50
774,60
775,58
776,66
777,64
778,62
779,50
780,66
781,76
782,69
783,50
784,60
785,56
786,41
787,51
788,61
789,51
790,58
791,62
792,64
793,48
794,61
795,56
796,46
797,55
798,54
799,58
800,49
801,41
802,59
803,46
804,52
805,54
806,59
807,55
808,53
809,61
810,53
811,69
812,59
813,56
814,49
815,74
816,50
817,54
818,57
819,41
820,53
821,69
822,63
823,44
824,73
825,50
826,60
827,52
828,47
829,66
830,69
831,51
832,75
833,62
834,61
835,53
836,62
837,67
838,47
839,48
840,67
841,41
842,55
843,73
844,66
845,59
846,61
847,60
848,60
849,62
850,51
851,63
852,45
853,61
854,65
855,50
856,60
857,65
858,64
859,58
860,64
861,51
862,52
863,65
864,56
865,40
866,50
867,58
868,54
869,55
870,46
871,58
872,55
873,44
874,59
875,37
876,58
877,51
878,61
879,41
880,48
881,53
882,50
883,41
884,44
885,46
886,59
887,56
888,56
889,56
890,61
891,63
892,47
893,49
894,57
895,55
896,57
897,63
898,47
899,56
900,47
901,53
902,56
903,52
904,43
905,53
906,50
907,44
908,53
909,44
910,36
911,47
912,44
913,54
914,44
915,48
916,47
917,52
918,48
919,71
920,51
921,52
922,49
923,44
924,51
925,41
926,48
927,48
928,53
929,49
930,60
931,43
932,58
933,55
934,51
935,60
936,58
937,41
938,46
939,41
940,51
941,46
942,44
943,64
944,53
945,61
946,58
947,44
948,39
949,33
950,37
951,44
952,54
953,58
954,51
955,51
956,44
957,34
958,60
959,68
960,48
961,50
962,42
963,47
964,46
965,47
966,36
967,57
968,40
969,45
970,50
971,37
972,48
973,54
974,49
975,56
976,43
977,41
978,52
979,49
980,43
981,48
982,55
983,53
984,56
985,51
986,40
987,48
988,56
989,56
990,44
991,37
992,50
993,49
994,43
995,47
996,45
997,44
998,39
999,38
1000,42
1001,54
1002,34
1003,50
1004,48
1005,46
1006,48
1007,32
1008,47
1009,52
1010,49
1011,53
1012,48
1013,52
1014,40
1015,38
1016,45
1017,38
1018,48
1019,62
1020,56
1021,43
1022,50
