1127,1
1132,1
1134,3
1136,2
1138,1
1139,2
1140,1
1142,1
1143,4
1146,1
1147,2
1149,2
1150,1
1151,2
1152,2
1154,1
1158,1
1159,5
1160,1
1162,1
1177,1
1181,1
1185,1
1187,1
1188,2
1189,1
1190,1
1195,1
1196,2
1197,4
1200,1
1206,1
1208,1
1210,2
1211,1
1215,1
1219,1
1220,1
1226,1
1227,1
1228,1
1231,1
1232,1
1234,2
1236,1
1248,1
1250,1
1252,1
1253,2
1254,2
1259,2
1261,1
1262,4
1263,2
1265,1
1266,1
1267,1
1268,3
1269,1
1271,1
1274,3
1276,5
1281,1
1282,1
1283,1
1284,1
1293,1
1300,1
1301,1
1302,10
1306,1
1307,1
1310,1
1314,1
1320,1
1322,1
1323,4
1325,1
1327,1
1328,1
1336,1
1338,2
1340,3
1341,2
1343,1
1344,16
1345,2
1346,1
1347,1
1349,3
1350,1
1352,3
1353,3
1354,1
1355,1
1357,2
1358,2
1360,2
1362,1
1365,1
1367,1
1371,1
1374,1
1376,1
1377,1
1390,1
1397,1
1401,4
1404,1
1409,1
1411,1
1412,1
1413,1
1417,2
1424,1
1435,2
1444,1
1451,1
1461,1
1463,1
1468,5
1469,1
1470,2
1471,1
1476,1
1481,1
1484,1
1485,2
1490,1
1492,1
1493,1
1498,2
1507,1
1508,1
1511,1
1515,1
1517,1
1519,1
1520,1
1524,1
1530,1
1533,2
1541,1
1551,3
1558,1
1560,4
1563,3
1565,1
1568,1
1569,2
1571,1
1573,2
1589,1
1593,1
1598,1
1604,4
1605,1
1614,1
1625,3
1628,1
1629,1
1641,1
1648,4
1662,1
1669,1
1670,1
1671,4
1674,2
1677,1
1679,1
1680,2
1682,2
1684,1
1694,1
1697,2
1698,2
1716,1
1718,1
1728,1
1737,1
1747,3
1753,1
1754,1
1757,1
1759,4
1763,11
1769,1
1774,1
1780,1
1782,2
1789,1
1792,1
1793,2
1794,1
1795,1
1824,4
1828,1
1834,1
1841,3
1843,2
1850,2
1851,3
1860,1
1864,1
1865,3
1867,2
1868,2
1873,1
1874,1
1880,1
1883,1
1892,1
1893,1
1898,1
1906,1
1912,1
1913,1
1916,2
1921,9
1932,1
1939,3
1940,2
1941,2
1942,2
1956,1
1957,56
1958,1
1960,2
1978,5
1988,2
1992,1
1994,1
2000,1
2001,4
2016,1
2017,2
2019,1
2023,1
2034,1
2042,1
2045,1
2048,1
2050,1
2051,3
2058,2
2063,1
2068,1
2069,5
2072,1
2073,1
2083,1
2087,1
2092,1
2096,1
2098,1
2103,1
2105,61
2106,1
2133,3
2138,1
2140,1
2141,1
2151,1
2166,1
2167,3
2189,1
2195,2
2197,1
2204,1
2214,1
2216,1
2220,2
2225,1
2232,1
2239,2
2240,1
2244,1
2245,2
2250,1
2256,1
2278,1
2281,1
2283,1
2300,1
2303,1
2304,1
2305,1
2307,4
2325,1
2329,1
2331,1
2334,1
2340,1
2349,1
2351,1
2359,1
2372,2
2376,3
2388,3
2389,1
2393,3
2401,1
2414,5
2423,1
2430,1
2436,1
2451,2
2453,1
2483,1
2495,1
2496,2
2498,1
2499,2
2500,1
2502,1
2516,2
2519,1
2522,1
2536,2
2540,1
2548,1
2553,1
2556,2
2562,1
2570,1
2593,1
2609,1
2610,2
2629,1
2640,1
2641,1
2650,1
2653,1
2661,2
2666,1
2670,1
2671,2
2680,1
2681,1
2690,1
2734,1
2739,1
2754,1
2760,1
2771,1
2774,1
2778,1
2779,1
2785,1
2812,1
2813,1
2816,2
2826,2
2876,1
2889,1
2903,3
2909,1
2925,1
2937,1
2948,1
2955,1
2956,1
2965,1
2968,1
2970,1
2971,2
2982,1
2984,1
2987,1
2989,1
3003,2
3004,1
3006,1
3030,1
3037,1
3071,2
3075,1
3103,1
3106,1
3112,1
3146,1
3147,2
3151,2
3153,2
3171,1
3176,1
3179,2
3183,1
3185,3
3195,1
3210,1
3217,1
3221,2
3278,3
3287,1
3289,1
3291,1
3319,1
3325,2
3335,1
3340,1
3342,2
3344,2
3353,1
3364,1
3378,1
3384,1
3390,1
3391,1
3394,1
3407,1
3425,1
3432,1
3436,2
3445,1
3457,2
3480,1
3509,1
3515,1
3544,1
3574,3
3575,1
3579,1
3590,1
3591,1
3594,1
3597,1
3603,1
3655,1
3656,1
3660,1
3665,1
3668,1
3670,3
3675,1
3685,1
3725,2
3735,1
3744,1
3747,1
3750,4
3762,1
3763,1
3770,1
3781,1
3785,2
3786,1
3793,1
3796,2
3800,3
3845,2
3849,1
3854,4
3865,1
3868,1
3889,2
3891,1
3911,68
3921,1
3954,1
3955,1
3970,1
3989,1
3994,1
3996,2
3998,1
4005,1
4010,1
4016,1
4028,1
4031,1
4034,1
4035,2
4036,1
4040,1
4041,1
4042,1
4043,2
4050,1
4052,1
4053,1
4056,1
4060,1
4068,1
4080,1
4086,1
4100,1
4102,1
4133,1
4140,1
4191,2
4195,1
4233,2
4282,1
4307,1
4308,1
4342,1
4348,1
4404,2
4406,1
4413,1
4438,1
4444,2
4447,1
4472,1
4491,1
4598,1
4606,1
4607,1
4610,1
4612,2
4623,2
4646,1
4699,1
4703,1
4717,1
4718,2
4749,1
4758,1
4784,1
4789,1
4806,1
4828,1
4838,1
4859,1
4860,4
4915,2
4936,1
4960,1
4992,1
5012,1
5102,1
5133,65
5141,1
5148,1
5150,1
5156,1
5157,1
5158,1
5189,80
5205,61
5283,1
5292,61
5310,1
5314,1
5320,1
5321,1
5328,1
5393,1
5451,1
5452,1
5453,1
5456,1
5462,1
5471,2
5479,2
5481,1
5487,1
5491,1
5497,1
5519,1
5521,2
5528,1
5531,1
5585,1
5609,1
5618,1
5761,2
5854,1
5866,1
5996,1
6000,3
6004,1
6022,1
6030,1
6128,4
6130,1
6144,1
6157,1
6158,1
6159,1
6219,1
6302,1
6303,1
6325,1
6349,1
6409,1
6475,1
6541,1
6730,1
6733,1
6734,1
6742,1
6748,2
6779,1
6813,1
6884,1
6894,1
6950,1
6989,1
7010,1
7013,1
7115,1
7117,1
7120,1
7122,1
7199,1
7205,1
7399,4
7400,1
7446,1
7450,1
7527,1
7572,1
7582,1
7585,1
7604,2
7606,1
7608,2
7629,1
7778,1
7802,1
7807,2
7857,1
7976,1
8033,2
8132,2
8188,3
8192,3
8220,1
8590,1
8596,1
8600,1
8615,1
8636,1
8785,1
8875,1
8882,2
8890,1
9224,1
9316,1
9437,1
9472,1
9520,1
9839,1
9858,1
9906,1
10332,1
10486,1
10562,1
10596,1
11557,1
11707,1
11964,3
12288,1
12298,1
12313,2
12943,1
13143,2
13254,38
13594,1
13656,1
14019,2
14115,1
14643,1
14670,1
15006,1
15250,2
15297,1
15506,1
16107,1
16396,1
16813,1
16835,1
17866,1
18678,1
18768,1
18846,2
18956,1
19028,1
19034,1
19725,1
19825,1
20134,1
20444,1
20613,1
27133,1
28265,1
32503,1
34218,2
34278,2
34719,1
34722,1
34724,1
34725,1
34727,1
34729,1
34730,2
34733,1
36650,1
37939,1
42724,6
73024,1
90577,2
99145,1
117903,1
132031,1
135312,1
192183,3
324298,1
